loss,best_iteration,mean_aucpr,max_aucpr,min_aucpr,mean_auc,max_auc,min_auc,mean_logloss,max_logloss,min_logloss,mean_error,max_error,min_error,max_depth,gamma,reg_alpha,reg_lambda,min_child_weight,colsample_bytree,colsample_bylevel,colsample_bynode,n_estimators,learning_rate,max_delta_step,subsample,sampling_method,tree_method,device,enable_categorical,scale_pos_weight,eval_metric,objective,seed,max_cat_to_onehot,max_cat_threshold,max_leaves,validate_parameters,max_bin,updater,fold0_aucpr,fold1_aucpr,fold2_aucpr,fold3_aucpr,fold4_aucpr,fold0_auc,fold1_auc,fold2_auc,fold3_auc,fold4_auc,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,fold0_error,fold1_error,fold2_error,fold3_error,fold4_error,hiper_seed
0.7194069675943607,140,0.3414761769989852,0.3594683712182903,0.2677572037989353,0.7176893749371085,0.7286988015480685,0.6606244350794783,0.7194069675943607,0.8026674290349887,0.701704910531474,0.4935274605064079,0.8390484595084999,0.4418266603193891,6,11.60560150631714,45.47642964412427,0.1526421314229675,12,0.7663794262768111,0.6522365536212138,0.756726730423994,140,0.0851979143134308,7.256893367215822,0.9768093441750464,gradient_based,gpu_hist,cuda,True,7.138280408792858,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,5,28,160,True,232,grow_gpu_hist,0.3611829388294622,0.3661722428570377,0.3592887734295109,0.3560406685057086,0.3546572324697316,0.7289328962581504,0.7331156958773063,0.7271535101299418,0.726116141173516,0.7281757643014283,0.7004161953518581,0.7012393652559248,0.7003547210484748,0.701717286561298,0.704796984439815,0.4418339007346353,0.4426115683968867,0.440338204826698,0.4395206898482557,0.4448289377904698,40
0.6836083216208011,530,0.3869474654319443,0.3961780943467813,0.2786554955408927,0.7429395882686513,0.747592611628797,0.6781097825896714,0.6836083216208011,0.8188161243610759,0.6664620201077798,0.4143631637575706,0.8390484595084999,0.3888831714915016,14,2.286945649822481,80.19742406562568,6.294283269454221,13,0.4842461464713228,0.8927764864535322,0.5699658160278829,530,0.1623494739251448,5.818118554198143,0.6847540515881021,gradient_based,gpu_hist,cuda,True,7.611580526691185,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,8,5,248,True,208,grow_gpu_hist,0.3957226627340034,0.4049911992132938,0.3942242466779492,0.3942065662496862,0.3915356361791021,0.7467523973746839,0.7521226909390403,0.7450832302497974,0.7473302273050058,0.7465228871638766,0.663352329318725,0.6651523853792303,0.6695489924717483,0.6644779349062901,0.6698664718759423,0.3858515499014514,0.3885995856430931,0.3922280082871381,0.3867293801444649,0.3911865166022734,40
0.6930465943370038,381,0.3488011305336627,0.3601037665630758,0.2354289489675777,0.7227329720128879,0.7296948844875073,0.6320106897040076,0.6930465943370038,0.782645207435966,0.6836559509389254,0.4414902801713452,0.8377157981052858,0.4207079510245896,8,9.735499207324615,58.51405345081522,7.333279413093128,5,0.5980361700072745,0.4292822121945006,0.5036835460711266,610,0.1609888293480832,1.3515858397573566,0.5053490730259973,gradient_based,gpu_hist,cuda,True,6.843380726127015,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,21,28,48,True,64,grow_gpu_hist,0.3617041715161767,0.3653349671043122,0.361506916058892,0.356096540200121,0.3558762379358771,0.7296475491223936,0.7341113794910896,0.7291086484935555,0.7258978936344774,0.7297089516960207,0.6821508911181968,0.6837145420277471,0.6817297262260238,0.684491027227888,0.6861935680947714,0.417566296362659,0.4235063553390447,0.4180077271963716,0.4209978162271123,0.4234615599977602,40
0.7287211776891558,591,0.3542962287161839,0.3640381359126731,0.2726874988523631,0.7258416916994912,0.7314229071984756,0.6733971197292952,0.7287211776891558,0.8302585917770713,0.7189191584720327,0.486703133826446,0.8390484595084999,0.4584770533335954,20,12.326548032250551,94.66910014311964,4.200690025333742,8,0.6062837639446688,0.5614328812529829,0.6614566195664692,870,0.0440827150444293,3.58571763250888,0.722677945920117,gradient_based,gpu_hist,cuda,True,7.572915053632915,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,17,16,240,True,176,grow_gpu_hist,0.3650426161397344,0.3730154704127207,0.3636141463238361,0.3602962421497736,0.3582222045373005,0.7307504035969472,0.7360166104145242,0.7301345171004194,0.7291470806586218,0.7310659181853273,0.7181717993420728,0.7186843125581294,0.7177206946321107,0.7191072472101083,0.7209117386177424,0.4576128829958789,0.4597457864382104,0.4568676857606809,0.4579203762808668,0.46023853519234,40
0.5459152763353101,5,0.2702891622155042,0.2886225594370167,0.2352194461025555,0.6632809751091988,0.6780435577728193,0.6360392560374868,0.5459152763353101,0.5544061598399974,0.5382699624747145,0.1609027137801929,0.1609515404915,0.1608283543062677,18,10.066119129134542,41.50829520035907,7.106801922263984,18,0.4114712324431084,0.5074442365186821,0.7741273949496197,670,0.1337107439781349,7.83107885852388,0.6040539524288726,gradient_based,gpu_hist,cuda,True,3.210143358736889,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,21,11,216,True,56,grow_gpu_hist,0.291185081001241,0.2893594976577555,0.2908621986917777,0.2890897672836553,0.2826162525506541,0.6760348374975209,0.6781629668599107,0.6803774270315984,0.6790825286258546,0.6765600288492122,0.53965510214053,0.539534788419007,0.537998130209162,0.5353692437981804,0.5387925478066927,0.1605111091202293,0.1606696903522033,0.1606808891875245,0.1611848367769752,0.1610952460944061,40
0.6790145403190109,745,0.3596063792326576,0.3719671767272899,0.245675323371295,0.7304520385993264,0.7375352005286941,0.6426096488512699,0.6790145403190109,0.7968945107176555,0.6623480942745807,0.4325881465070031,0.8390484595084999,0.3980393128883455,7,10.866571047137176,6.163688545191204,7.349689167615615,1,0.6229575241374989,0.5282952213008865,0.4903940543882373,780,0.0404470322366613,8.708326093470784,0.9267686803696472,gradient_based,gpu_hist,cuda,True,6.9497717496821165,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,34,26,192,True,240,grow_gpu_hist,0.372180077286631,0.3793929815558624,0.3710803960668011,0.3698754945104575,0.3672884316191048,0.7364807483571535,0.7426477963892637,0.7353535950866323,0.7348152736001837,0.738377883341992,0.6613421214869103,0.6605072163522253,0.661792464409441,0.6623111652175833,0.6657875039067437,0.39777817595413,0.3976706422532056,0.3974578643821043,0.3955092670362282,0.4017806148160591,40
0.5563093729649652,24,0.3098636956980886,0.3192434453459846,0.2704998899103689,0.6979937320738766,0.7052350806978097,0.6639102726780004,0.5563093729649652,0.5695319115972082,0.5454117978590323,0.1607774923940908,0.1609515404915,0.1599167702649231,9,11.551112173389836,0.4040538305871366,8.731594991196527,16,0.766425768810145,0.726583315980482,0.9423716305938304,500,0.020461443600684,5.134966209012673,0.761337559596296,gradient_based,gpu_hist,cuda,True,3.378446315222116,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,22,15,128,True,176,grow_gpu_hist,0.3222391358918556,0.3249596190912595,0.3154429605768206,0.3167735348916872,0.3168019762783002,0.7051363716508916,0.7073962782697556,0.7040628722081379,0.7032060026009299,0.7063738787593337,0.5456566243470676,0.5451667293007586,0.5448768464089427,0.5455575839994176,0.5458012052389748,0.1599959684644329,0.1595498068200907,0.1599753625622935,0.1598857718797245,0.1601769415980738,40
0.7074727463767683,78,0.3540761247271544,0.3763186594970019,0.2745277403426606,0.7254566401129563,0.7377849283856343,0.6735056293224149,0.7074727463767683,0.7935589113849187,0.6872941291061105,0.4755694730886935,0.8390484595084999,0.4225199111920921,12,14.378423805810614,58.73898876320076,2.975597045959597,13,0.7453569825147124,0.9486736884755796,0.9205431486407244,940,0.1401827275569111,8.424247750739916,0.8483769172265555,gradient_based,gpu_hist,cuda,True,7.100639245474024,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,28,37,104,True,264,grow_gpu_hist,0.3776565764604477,0.3851159744333192,0.37369115786335,0.372760117259458,0.3723694714684344,0.7385420640661289,0.7422831396073362,0.7358479838168689,0.7341723684446656,0.7380790859931717,0.6854875147185987,0.6866104728723068,0.686786317019308,0.6889395653187321,0.6886467756016073,0.4226505106611718,0.4215689568284898,0.4215465591578476,0.4248502155775799,0.4219833137353715,40
0.7616559205573394,910,0.3599175939781815,0.3820875138728539,0.2703843962037079,0.7290884389740399,0.7412346509554297,0.675955968125349,0.7616559205573394,0.8731991541229313,0.7364994567872861,0.5363060310454024,0.8390484595084999,0.4754992482071955,8,0.4785259393173247,65.46976960457329,3.0396908052769733,14,0.719490217428909,0.8088983878913218,0.9840331761133544,910,0.0173410958323976,5.775922480547663,0.9548588584533204,gradient_based,gpu_hist,cuda,True,8.32830346578287,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,14,12,248,True,128,grow_gpu_hist,0.3834757890085055,0.391704548314361,0.3799549462693601,0.3793588308690585,0.3759434549029842,0.7409149536291616,0.7460986567417119,0.7392160641266067,0.7394492003162025,0.7404943799634662,0.7351366854288636,0.735885768150324,0.7364988882814482,0.7360897998374702,0.7388861422383246,0.4731566923490414,0.476073688336413,0.476073688336413,0.475009798980906,0.4771823730332045,40
0.7448638509943313,340,0.3047917659430041,0.3202558808471079,0.2174216117010077,0.6930145305301457,0.7044279776859929,0.6269177468606153,0.7448638509943313,0.7981046683666754,0.7229948527675981,0.6030707067005837,0.8390484595084999,0.5077898920658821,6,6.568718319062818,38.99073219506936,0.5856392104135022,3,0.4035509732979513,0.5628579253702769,0.5547444928369938,340,0.0148860891057265,9.846624135769842,0.6949113301887229,gradient_based,gpu_hist,cuda,True,6.931320799541438,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,14,4,224,True,224,grow_gpu_hist,0.3227547349452999,0.3280673094702712,0.3184071017824078,0.3176248996647318,0.3144253583728284,0.7045531550103353,0.7094848730660258,0.7028289042489225,0.7012182642033316,0.7040546919013494,0.7220484855368031,0.721993904650208,0.7222884627195627,0.7231132658126407,0.7255301451187758,0.5079398853252105,0.5067249006103365,0.5061761576796013,0.5085615096030013,0.5095470071112604,40
0.5807200536225411,191,0.3629041968394463,0.3701245787557363,0.2725672279404191,0.7304280355987149,0.7344024500618394,0.6696688383551199,0.5807200536225411,0.6531537559893479,0.57445603127748,0.3061424460534914,0.350838555685747,0.3010665704993521,18,6.591868746201347,27.54055456966375,9.80729353754205,18,0.5428630413107852,0.4260406002523758,0.63492895517143,800,0.3972260356212034,1.0369369580767749,0.6318942415127178,gradient_based,gpu_hist,cuda,True,5.03525235826566,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,24,22,216,True,288,grow_gpu_hist,0.3663334217780555,0.3806443765472748,0.3707469077021946,0.3634677277141993,0.3694304600369577,0.7320611316846115,0.7414073503997363,0.7321633859523925,0.7295442933620775,0.7367947313931977,0.5750035173865845,0.5703195786109343,0.5735196363482712,0.5775018804996424,0.5759355435419681,0.3029363017380397,0.2974298672938014,0.2993112716277507,0.3060193739851055,0.2996360378520634,40
0.5317934211945705,7,0.2834965920263817,0.2994088300111496,0.2390217656828399,0.6754234003634413,0.6871345132486538,0.642960006042615,0.5317934211945705,0.5427118585141997,0.5234252198915479,0.1609035455008969,0.1609582598177752,0.1607432421796096,25,8.18542915216057,24.87320762922556,2.5975455809996744,18,0.4001866612746694,0.6137449129087746,0.4045229391929148,690,0.1004407237550228,6.859158501582916,0.6468225442283793,gradient_based,gpu_hist,cuda,True,3.012774560937127,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,24,40,136,True,136,grow_gpu_hist,0.2916461993505316,0.3056742533357876,0.2972717326624533,0.3034699411305548,0.2989820235764208,0.6803421883504102,0.6941126283286614,0.6784021097730473,0.6902606835921079,0.6925549561990425,0.5250645362520235,0.5231382474032072,0.5257189164811029,0.5217051660936459,0.5214992332277603,0.1609478588066654,0.1605800996696343,0.1605353043283498,0.1603897194691752,0.161263228624223,40
0.6203725532865217,1,0.2175489547937501,0.2175489547937501,0.2175489547937501,0.6063755255581,0.6063755255581,0.6063755255581,0.6203725532865217,0.6203725532865217,0.6203725532865217,0.1676596307340065,0.1676596307340065,0.1676596307340065,24,7.726800783908815,18.21151674969042,2.2954641511630247,17,0.5630916671706216,0.6262785911680911,0.4083996916453766,410,0.3704419391031167,6.82702058246325,0.6338007714970877,gradient_based,gpu_hist,cuda,True,4.333471851423225,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,40,39,16,True,136,grow_gpu_hist,0.2184701459780094,0.2186479012772593,0.2134020911089733,0.2218022174170225,0.2154224181874861,0.6108630213445074,0.612588995673558,0.6051413461730163,0.6035679662941754,0.5997162983052433,0.6200996794436001,0.6199406478788679,0.620506024997788,0.6204672195895521,0.6208491945228009,0.1663680344024368,0.1655299848815723,0.1647460664090934,0.1703342852343356,0.1713197827425947,40
0.5318923468402674,5,0.2836805584106189,0.3002480530442119,0.2517726405402514,0.6745022399977659,0.6880457019701719,0.6486388011105018,0.5318923468402674,0.5408256670600978,0.523708983771018,0.1608444798315065,0.1609515404915,0.160508067691331,22,5.598401735928123,29.524140537526225,1.7222331826407768,10,0.4497719783644273,0.795059436847277,0.4568793523108799,780,0.1192708463168088,4.386153023522261,0.6666123256961141,gradient_based,gpu_hist,cuda,True,3.00384851024513,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,25,40,128,True,320,grow_gpu_hist,0.2973491553179574,0.3050787272587231,0.2953261663027071,0.3018234920420056,0.3016627242996665,0.6849895334320643,0.6915552866765645,0.6874506969004738,0.6870373929015958,0.6891955999401616,0.5234905774378874,0.5240205690013554,0.5232855219721253,0.5233303250440913,0.524417925399631,0.1604775129905035,0.1605577019989921,0.1607816787054146,0.1603225264572484,0.1604009183044963,40
0.6379921970822109,740,0.3381269742874931,0.3523274319091939,0.214252333108649,0.7170256940328236,0.7264572060690313,0.6080457540497102,0.6379921970822109,0.7168240246333027,0.6269791823059918,0.3803654853785336,0.7620767805172451,0.3599320051004966,3,4.9713728547590215,22.41747246811523,1.6058935963006586,11,0.4603559507471264,0.7645458196446088,0.487931696289396,740,0.1040581051997488,4.060579959946922,0.7692282716974368,gradient_based,gpu_hist,cuda,True,5.648796960099023,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,25,39,136,True,312,grow_gpu_hist,0.3551668296328588,0.3587969271626007,0.3504789008844163,0.348966847819908,0.348122879068164,0.7273591917178202,0.7307530447838313,0.72381286126732,0.7228743004985629,0.7274866320776221,0.6259101563745267,0.6264167673029333,0.626135526239343,0.6273523338985743,0.6290811277145825,0.3580227557785343,0.3608488717173414,0.3594826138081639,0.3604457136457808,0.3608600705526625,40
0.6143254736799172,1,0.2331226508601108,0.2331226508601108,0.2331226508601108,0.6351909915230861,0.6351909915230861,0.6351909915230861,0.6143254736799172,0.6143254736799172,0.6143254736799172,0.1791854506260537,0.1791854506260537,0.1791854506260537,22,5.644697504277863,31.202996693501987,3.3976084826673314,9,0.4475503154541433,0.6254762613005705,0.4014572648185265,840,0.3347211262512723,4.435693181910459,0.6800975639371978,gradient_based,gpu_hist,cuda,True,4.232336173879558,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,31,35,96,True,104,grow_gpu_hist,0.2343889418367566,0.2372141741773764,0.2335386501249017,0.2307136921437432,0.2297577960177763,0.6345205670228494,0.6411789705544951,0.6332418961359193,0.6330898367838741,0.6339236871182924,0.6140396793911431,0.6138724520049055,0.6144218557291732,0.6145093884791951,0.6147839927951688,0.175931732664397,0.174444257797189,0.1870093510274931,0.1820818634861974,0.1764600481549919,40
0.5306316128267741,14,0.2918974901913446,0.3093737849030698,0.2342297809311719,0.6821905171817902,0.695112772484481,0.640524889699061,0.5306316128267741,0.544116546974655,0.5199117103742597,0.1608365126067025,0.1609537802585642,0.1604699910743416,21,3.1832973976993784,12.466447586451793,1.7781644216682209,20,0.40016869728217,0.8132604995760957,0.4482227818201161,990,0.056669362326995,6.545671490587692,0.7359558159352114,gradient_based,gpu_hist,cuda,True,3.006240727527297,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,24,40,120,True,160,grow_gpu_hist,0.3141388129792509,0.3192997383114949,0.3065812674009702,0.2989460949240564,0.3079030108995763,0.6982247087807477,0.7014708196249309,0.6930433665305787,0.6849548173660908,0.697870150120057,0.519255455949622,0.5189792121108846,0.5194288995639895,0.5221314709549942,0.5197635132918079,0.1607350833184017,0.1597177893499076,0.1607144856934878,0.1601545439274315,0.1610280530824794,40
0.7310149208833323,950,0.3750933248303494,0.3891474701494201,0.2234006308477345,0.7378961000017867,0.7452933338569171,0.6251640933262517,0.7310149208833323,0.8994812792027662,0.6948887834450955,0.4702710879175894,0.8390484595084999,0.4170235355834765,20,2.6746381256825087,12.941728631633026,0.0273691442591053,20,0.4091640504097495,0.4760462560318315,0.6120336336630975,950,0.0559869911542571,6.72588602293495,0.7303910494317849,gradient_based,gpu_hist,cuda,True,8.896362313108613,"('aucpr', 'auc', 'logloss', 'error')",binary:logistic,33,39,32,144,True,192,grow_gpu_hist,0.3885177399617244,0.3979977439317954,0.3864857837534378,0.3857786732766554,0.3868954597177788,0.7447511177920025,0.7507298248040082,0.7422259494327712,0.741920758099477,0.7467234474652535,0.6941268094394166,0.6925839647201615,0.694568901068766,0.6955683289857443,0.6975959130113895,0.416950367317685,0.4164174925807716,0.416451089086735,0.416361498404166,0.418937230528025,40
